0,0
24.0876145404509,0.0390949542960839
48.6096644275422,0.0781899085921678
73.4955709702117,0.116851631490706
98.6434364386987,0.155082403350062
123.956512253351,0.192893869142155
149.36596119895,0.230297749461715
166.842858405707,0.267300024566133
190.342748472525,0.305887895931215
213.962578900191,0.342575956613989
237.574789347493,0.378826362970754
261.174912490202,0.414663493671254
284.759697795866,0.450081873363502
308.324704760096,0.485076629630548
331.864585546891,0.519644050373458
355.373415402757,0.553781469869572
378.84498335707,0.587487143376486
402.273033417427,0.620760132350814
425.65145419373,0.653600202879161
448.974419730073,0.686007737912572
472.2364874169,0.717983662648706
495.432660242612,0.749529381621605
518.558420774847,0.780646725717469
541.609743616295,0.811337907309576
557.614319815648,0.841605481873628
585.836316286919,0.873101308044994
602.511975906373,0.901267983202037
630.970610260218,0.931722332865236
647.318397551262,0.958977670059982
668.248965562865,0.988639859835772
690.052191694667,1.01680323649379
711.979993088258,1.04434245529415
733.872604277989,1.07143673565161
755.694015053912,1.09812772887131
777.435742158661,1.12442838169189
799.09583381614,1.15034539544458
820.67404827163,1.17588409492795
842.170684204613,1.20104952890806
863.586275328013,1.22584672345815
884.921499307226,1.25028073634084
906.177142725901,1.27435666302314
927.354081908617,1.29807963084886
948.453268955907,1.32145479057831
969.475720028735,1.34448730769257
990.422504998091,1.36718235409414
1011.29473814768,1.38954510035925
1032.09356979155,1.41158070856713
1052.82017871988,1.43329432569259
1073.47576540233,1.4546910775383
1094.06154588354,1.4757760631793
1107.14463196436,1.49655434989361
