0,284.346978557505
232.489403271547,286.48596524905
463.847141402712,288.617197478635
694.054211985578,290.740508908016
923.092621702126,292.855741296449
1150.94537156602,294.962744371522
1377.59642387039,297.061375539861
1603.03066941335,299.151499600618
1827.23389529034,301.232988464323
2050.19275347608,303.305720879171
2271.89473036074,305.36958216623
2492.32811735498,307.424463964675
2711.48198263576,309.470263987711
2929.34614407003,311.506885789594
3145.91114332489,313.534238543846
3361.16822114964,315.552236832579
3575.1092937992,317.560800446697
3787.72693055368,319.559854196575
3999.01433228153,321.549327732779
4208.96531098656,323.529155376292
4417.57427027647,325.499275957692
4624.83618668881,327.459632664713
4830.74659181143,329.410172897593
5035.30155513459,331.350848131654
5238.49766757634,333.281613786552
5440.33202562434,335.20242910166
5640.80221604194,337.113257017101
5839.90630108938,339.014064059932
6037.642804216,340.904820235062
6234.01069618222,342.785498920495
6429.00938157475,344.656076766503
6622.6386856822,346.516533598431
6814.89884170134,348.366852322777
7005.7904782482,350.207018836305
7195.31460715133,352.037021937927
7383.47261150671,353.856853243116
7570.26623397783,355.666507100677
7755.69756532542,357.465980511672
7939.76903315445,359.255273050359
8122.48339086758,361.034386786998
8303.84370681642,362.803326212403
8483.85335364269,364.562098164142
8662.51599780349,366.31071175428
8839.8355892761,368.0491782986
9015.81635143778,369.777511247213
9190.46277111832,371.49572611653
9363.71499271365,373.203183638565
9535.70306068072,374.901175400917
9706.37159892205,376.589105841929
9875.72604376278,378.266998073914
10043.3536301581,379.930720393677
